FID,YEAR,MONTH,DAY,AD_TIME,BTID,NAME,LAT,LONG,WIND_KTS,PRESSURE,CAT,BASIN,Shape_Leng
40446,1976,10,24,1800Z,1038,HOLLY,25.8,-57.8,65,0,H1,North Atlantic,1.431782
30324,1976,8,30,1200Z,1035,FRANCES,19.4,-53.3,65,0,H1,North Atlantic,1.204159
35140,1976,9,3,1800Z,1034,EMMY,38,-27.2,70,984,H1,North Atlantic,0.894427
35146,1976,9,4,0000Z,1034,EMMY,38.8,-26.8,65,988,H1,North Atlantic,1.280625
39193,1976,8,22,1200Z,1032,CANDICE,41,-57,70,0,H1,North Atlantic,0.67082
35148,1976,9,4,0600Z,1034,EMMY,39.6,-25.8,65,994,H1,North Atlantic,1.204159
40553,1976,9,30,0000Z,1037,GLORIA,31.1,-60.2,80,970,H1,North Atlantic,1.17047
39033,1976,8,26,0600Z,1034,EMMY,27,-57.8,75,984,H1,North Atlantic,1.612452
40555,1976,10,25,0000Z,1038,HOLLY,27.2,-57.5,65,995,H1,North Atlantic,1.7
40551,1976,9,29,0600Z,1037,GLORIA,29.1,-59.8,65,984,H1,North Atlantic,0.72111
58672,1976,8,24,0600Z,1032,CANDICE,47.3,-45.5,65,0,H1,North Atlantic,3.748333
40550,1976,10,24,1200Z,1038,HOLLY,24.9,-58.1,65,990,H1,North Atlantic,0.948683
47598,1976,8,10,0000Z,1031,BELLE,38.8,-73.8,80,977,H1,North Atlantic,2.280351
40537,1976,8,25,1800Z,1034,EMMY,26.6,-60.4,65,991,H1,North Atlantic,1.414214
47301,1976,8,8,0000Z,1031,BELLE,26.9,-74.6,80,972,H1,North Atlantic,0.707107
35063,1976,9,4,0600Z,1035,FRANCES,33.4,-35.6,65,0,H1,North Atlantic,2.12132
35062,1976,9,1,1800Z,1034,EMMY,34.8,-34.8,80,0,H1,North Atlantic,1.788854
41889,1976,8,25,1200Z,1034,EMMY,26.5,-62.1,65,990,H1,North Atlantic,1.702939
31571,1976,8,30,0000Z,1035,FRANCES,18.3,-51.6,65,991,H1,North Atlantic,0.921954
40539,1976,8,26,0000Z,1034,EMMY,26.8,-59,70,988,H1,North Atlantic,1.216553
47294,1976,8,7,1800Z,1031,BELLE,26.6,-74.2,70,985,H1,North Atlantic,0.5
30963,1976,8,31,1200Z,1035,FRANCES,23.1,-55.2,75,975,H1,North Atlantic,1.1
31577,1976,8,30,0600Z,1035,FRANCES,18.9,-52.3,65,0,H1,North Atlantic,1.118034
41020,1977,10,15,0600Z,1043,EVELYN,42.4,-61.5,70,996,H1,North Atlantic,3.40147
54541,1977,8,30,1800Z,1039,ANITA,26.5,-90.6,65,997,H1,North Atlantic,0.412311
54559,1977,8,31,0000Z,1039,ANITA,26.4,-91,70,991,H1,North Atlantic,0.412311
39587,1977,9,29,0600Z,1042,DOROTHY,40,-55.5,70,984,H1,North Atlantic,2.5
40208,1977,9,28,1800Z,1042,DOROTHY,37,-58.8,70,984,H1,North Atlantic,2.22036
54675,1977,9,5,0600Z,1040,BABE,28.7,-91.4,65,995,H1,North Atlantic,0.824621
54684,1977,9,5,1200Z,1040,BABE,29.5,-91.2,65,0,H1,North Atlantic,0.5
42494,1977,9,8,1800Z,1041,CLARA,35.6,-66.2,65,994,H1,North Atlantic,1.603122
40204,1977,9,28,1200Z,1042,DOROTHY,35.5,-59.7,65,988,H1,North Atlantic,1.749286
54578,1977,8,31,1800Z,1039,ANITA,26.1,-92.3,80,985,H1,North Atlantic,0.538516
54587,1977,9,1,0000Z,1039,ANITA,25.9,-92.8,80,979,H1,North Atlantic,0.905539
43818,1977,9,8,1200Z,1041,CLARA,35.5,-67.7,65,993,H1,North Atlantic,1.50333
42501,1977,9,9,0000Z,1041,CLARA,35.5,-64.6,65,998,H1,North Atlantic,1.30384
39589,1977,9,29,1200Z,1042,DOROTHY,42,-54,65,988,H1,North Atlantic,2.692582
17611,1977,9,2,1800Z,1039,ANITA,23.1,-99.2,70,978,H1,North Atlantic,1.897367
54565,1977,8,31,0600Z,1039,ANITA,26.3,-91.4,75,988,H1,North Atlantic,0.412311
54571,1977,8,31,1200Z,1039,ANITA,26.2,-91.8,75,986,H1,North Atlantic,0.509902
39126,1977,9,29,0000Z,1042,DOROTHY,38.3,-57,75,980,H1,North Atlantic,2.267157
41097,1977,10,15,0000Z,1043,EVELYN,39.2,-63.3,65,994,H1,North Atlantic,3.671512
57413,1977,10,15,1800Z,1043,EVELYN,47.4,-59.2,70,999,H1,North Atlantic,1.923538
57409,1977,10,15,1200Z,1043,EVELYN,45.5,-60.1,70,998,H1,North Atlantic,2.10238
36004,1978,9,15,0000Z,1051,FLOSSIE,40.9,-38.5,75,0,H1,North Atlantic,3.405877
36003,1978,9,14,1800Z,1051,FLOSSIE,39.3,-40.6,75,0,H1,North Atlantic,2.640076
36002,1978,9,14,1200Z,1051,FLOSSIE,37.4,-41.9,75,0,H1,North Atlantic,2.302173
24635,1978,9,16,1800Z,1052,GRETA,14.3,-78.7,75,0,H1,North Atlantic,0.948683
35017,1978,9,15,0600Z,1051,FLOSSIE,43.1,-35.9,65,992,H1,North Atlantic,4.045986
36357,1978,9,12,1800Z,1051,FLOSSIE,31.7,-43,80,980,H1,North Atlantic,0.141421
36354,1978,9,12,1200Z,1051,FLOSSIE,31.6,-43.5,75,985,H1,North Atlantic,0.509902
24316,1978,9,16,1200Z,1052,GRETA,14,-77.7,70,989,H1,North Atlantic,1.044031
36381,1978,9,13,1800Z,1051,FLOSSIE,33.6,-43.1,75,985,H1,North Atlantic,1
36397,1978,9,14,0600Z,1051,FLOSSIE,35.9,-42.9,75,0,H1,North Atlantic,1.802776
36389,1978,9,14,0000Z,1051,FLOSSIE,34.6,-43.1,75,0,H1,North Atlantic,1.315295
46048,1978,10,30,0600Z,1056,KENDRA,28.1,-73.5,65,0,H1,North Atlantic,1.204159
37186,1978,9,12,0600Z,1051,FLOSSIE,31.4,-44,65,992,H1,North Atlantic,0.538516
32933,1978,8,9,0000Z,1048,CORA,14,-44.9,80,980,H1,North Atlantic,1.90263
32937,1978,8,9,0600Z,1048,CORA,13.9,-46.8,80,980,H1,North Atlantic,1.824829
46926,1978,9,2,1200Z,1050,ELLA,31.6,-73.3,80,981,H1,North Atlantic,0.424264
58977,1978,9,5,0600Z,1050,ELLA,47.2,-50.2,80,975,H1,North Atlantic,5.502727
31488,1978,8,9,1800Z,1048,CORA,13.2,-50.6,65,998,H1,North Atlantic,2.236068
46046,1978,9,2,1800Z,1050,ELLA,31.9,-73,70,983,H1,North Atlantic,0.447214
46051,1978,10,30,1200Z,1056,KENDRA,28.9,-72.6,70,990,H1,North Atlantic,0.5
46052,1978,10,30,1800Z,1056,KENDRA,29.3,-72.3,65,998,H1,North Atlantic,0.761577
31483,1978,8,9,1200Z,1048,CORA,13.6,-48.6,70,988,H1,North Atlantic,2.039608
46533,1978,9,3,0000Z,1050,ELLA,32.3,-72.8,70,983,H1,North Atlantic,0.806226
46538,1978,9,3,0600Z,1050,ELLA,33,-72.4,80,981,H1,North Atlantic,1.063015
44056,1978,8,31,1800Z,1050,ELLA,29.3,-68.8,70,980,H1,North Atlantic,1.236932
47316,1978,10,30,0000Z,1056,KENDRA,27.3,-73.7,65,0,H1,North Atlantic,0.824621
47834,1978,10,29,1800Z,1056,KENDRA,26.2,-74.1,65,995,H1,North Atlantic,1.17047
32548,1978,8,8,1800Z,1048,CORA,14,-43.2,65,990,H1,North Atlantic,1.7
23351,1978,9,17,0000Z,1052,GRETA,14.6,-79.6,80,982,H1,North Atlantic,0.948683
31531,1979,9,1,1800Z,1062,FREDERIC,13.8,-52.3,65,990,H1,North Atlantic,1.868154
36010,1979,9,14,0600Z,1063,GLORIA,38.5,-39.5,75,980,H1,North Atlantic,2.404163
36011,1979,9,14,1200Z,1063,GLORIA,40.2,-37.8,75,985,H1,North Atlantic,2.690725
36606,1979,9,7,0600Z,1063,GLORIA,24.4,-37.2,65,992,H1,North Atlantic,1.442221
24432,1979,9,2,1200Z,1060,DAVID,23,-76.3,70,984,H1,North Atlantic,1.421267
49423,1979,9,3,0000Z,1060,DAVID,24.6,-78.2,80,976,H1,North Atlantic,1.140175
31524,1979,9,1,0600Z,1062,FREDERIC,12.9,-48.7,65,987,H1,North Atlantic,1.746425
31519,1979,8,27,1200Z,1060,DAVID,11.8,-50,80,966,H1,North Atlantic,1.50333
31516,1979,8,27,0600Z,1060,DAVID,11.8,-48.5,65,980,H1,North Atlantic,1.5
31527,1979,9,1,1200Z,1062,FREDERIC,13.3,-50.4,65,988,H1,North Atlantic,1.964688
24438,1979,9,2,1800Z,1060,DAVID,23.9,-77.4,75,979,H1,North Atlantic,1.063015
21632,1979,9,11,0600Z,1062,FREDERIC,23.8,-84.4,80,983,H1,North Atlantic,0.72111
36406,1979,9,7,1800Z,1063,GLORIA,26.4,-38.7,70,988,H1,North Atlantic,0.781025
37989,1979,9,12,1200Z,1063,GLORIA,32.8,-48.3,80,980,H1,North Atlantic,0.640312
36412,1979,9,8,0000Z,1063,GLORIA,27,-39.2,75,985,H1,North Atlantic,0.943398
37987,1979,9,12,0600Z,1063,GLORIA,32.4,-48.6,75,985,H1,North Atlantic,0.5
36449,1979,9,9,0600Z,1063,GLORIA,29.9,-42.5,75,985,H1,North Atlantic,0.860233
36457,1979,9,9,1200Z,1063,GLORIA,30.4,-43.2,75,985,H1,North Atlantic,1
36464,1979,9,13,1800Z,1063,GLORIA,36,-43.8,80,978,H1,North Atlantic,2.507987
36472,1979,9,14,0000Z,1063,GLORIA,37,-41.5,80,979,H1,North Atlantic,2.5
36420,1979,9,8,0600Z,1063,GLORIA,27.5,-40,75,985,H1,North Atlantic,0.583095
36425,1979,9,8,1200Z,1063,GLORIA,28,-40.3,75,985,H1,North Atlantic,0.921954
36431,1979,9,8,1800Z,1063,GLORIA,28.6,-41,75,985,H1,North Atlantic,0.989949
50115,1979,9,4,1800Z,1060,DAVID,31.5,-81.2,80,970,H1,North Atlantic,1.004988
36437,1979,9,9,0000Z,1063,GLORIA,29.3,-41.7,75,985,H1,North Atlantic,1
19769,1979,9,17,0600Z,1064,HENRI,20.2,-94,65,990,H1,North Atlantic,0.360555
36610,1979,9,7,1200Z,1063,GLORIA,25.6,-38,65,990,H1,North Atlantic,1.063015
25815,1979,9,2,0000Z,1060,DAVID,21.3,-75.2,65,997,H1,North Atlantic,0.67082
25821,1979,9,2,0600Z,1060,DAVID,21.9,-75.5,70,990,H1,North Atlantic,1.360147
54714,1979,7,11,0600Z,1058,BOB,27.8,-91.1,65,991,H1,North Atlantic,1.392839
50818,1979,9,3,0600Z,1060,DAVID,25.3,-79.1,80,974,H1,North Atlantic,1.118034
37190,1979,9,9,1800Z,1063,GLORIA,31,-44,70,987,H1,North Atlantic,1.118034
54720,1979,7,11,1200Z,1058,BOB,29.1,-90.6,65,986,H1,North Atlantic,1.941649
53900,1979,9,13,1200Z,1062,FREDERIC,32.2,-88.7,65,975,H1,North Atlantic,1.931321
54450,1979,7,11,0000Z,1058,BOB,26.2,-91.6,65,988,H1,North Atlantic,1.676305
25900,1979,9,1,1200Z,1060,DAVID,19.7,-73.7,65,1002,H1,North Atlantic,1.272792
19776,1979,9,18,0000Z,1064,HENRI,20.9,-95,65,992,H1,North Atlantic,0.412311
37398,1979,9,11,1800Z,1063,GLORIA,31.8,-48.4,65,992,H1,North Atlantic,0.447214
37402,1979,9,12,0000Z,1063,GLORIA,32.2,-48.6,70,988,H1,North Atlantic,0.2
22227,1979,9,11,0000Z,1062,FREDERIC,23.3,-84,75,985,H1,North Atlantic,0.640312
19774,1979,9,17,1800Z,1064,HENRI,20.8,-94.6,70,984,H1,North Atlantic,0.412311
22225,1979,9,10,1800Z,1062,FREDERIC,23,-83.8,70,987,H1,North Atlantic,0.360555
22223,1979,9,10,1200Z,1062,FREDERIC,22.8,-83.6,65,990,H1,North Atlantic,0.282843
19771,1979,9,17,1200Z,1064,HENRI,20.4,-94.3,75,983,H1,North Atlantic,0.5
50143,1979,9,5,0000Z,1060,DAVID,32.5,-81.1,65,972,H1,North Atlantic,1.019804
37373,1979,9,10,0000Z,1063,GLORIA,31.5,-45,70,989,H1,North Atlantic,0.8544
37377,1979,9,10,0600Z,1063,GLORIA,31.2,-45.8,65,991,H1,North Atlantic,1.019804
37380,1979,9,10,1200Z,1063,GLORIA,31,-46.8,65,993,H1,North Atlantic,0.223607
35125,1979,9,14,1800Z,1063,GLORIA,42,-35.8,70,988,H1,North Atlantic,2.280351
35240,1979,9,15,0000Z,1063,GLORIA,43.4,-34,65,992,H1,North Atlantic,2.56125
43714,1980,8,23,0000Z,1068,CHARLEY,39.6,-65.9,65,992,H1,North Atlantic,1.063015
43723,1980,8,23,0600Z,1068,CHARLEY,38.9,-66.7,70,990,H1,North Atlantic,0.989949
42165,1980,8,23,1200Z,1068,CHARLEY,38.2,-66,70,989,H1,North Atlantic,1.315295
42172,1980,8,23,1800Z,1068,CHARLEY,38,-64.7,70,990,H1,North Atlantic,1.6
36013,1980,8,19,0600Z,1067,BONNIE,41.9,-39.8,65,990,H1,North Atlantic,4.808326
36020,1980,11,27,0600Z,1076,KARL,38.9,-36.5,65,990,H1,North Atlantic,2.193171
36019,1980,11,27,0000Z,1076,KARL,37.8,-38.3,70,988,H1,North Atlantic,2.109502
36018,1980,10,10,1800Z,1074,IVAN,39.7,-37.9,80,980,H1,North Atlantic,2.920616
36016,1980,9,10,0000Z,1070,EARL,43,-39,65,994,H1,North Atlantic,3.720215
36015,1980,9,9,1800Z,1070,EARL,40.5,-41.5,65,992,H1,North Atlantic,3.535534
36014,1980,9,9,1200Z,1070,EARL,38,-43.1,65,991,H1,North Atlantic,2.968164
37280,1980,9,19,1200Z,1071,FRANCES,43.6,-44.9,65,986,H1,North Atlantic,1.923538
36480,1980,8,17,0000Z,1067,BONNIE,27,-39.7,75,985,H1,North Atlantic,1.044031
36486,1980,8,17,0600Z,1067,BONNIE,28,-40,65,990,H1,North Atlantic,1.044031
37210,1980,11,26,0000Z,1076,KARL,37.4,-44.8,70,988,H1,North Atlantic,0.72111
36493,1980,8,17,1200Z,1067,BONNIE,29,-40.3,65,990,H1,North Atlantic,1.019804
36573,1980,9,9,0600Z,1070,EARL,36.3,-43.8,65,990,H1,North Atlantic,1.838478
40663,1980,9,8,0000Z,1072,GEORGES,40.2,-59,70,993,H1,North Atlantic,4.743416
36566,1980,9,8,0600Z,1070,EARL,30.4,-42.5,65,988,H1,North Atlantic,1.886796
37754,1980,9,18,0600Z,1071,FRANCES,37.8,-45.8,80,970,H1,North Atlantic,1.264911
36661,1980,11,26,1200Z,1076,KARL,36.8,-42.5,75,985,H1,North Atlantic,2.022375
36501,1980,8,17,1800Z,1067,BONNIE,30,-40.5,65,990,H1,North Atlantic,1.1
36506,1980,8,18,0000Z,1067,BONNIE,31.1,-40.5,65,990,H1,North Atlantic,1.3
36514,1980,8,18,0600Z,1067,BONNIE,32.4,-40.5,65,990,H1,North Atlantic,1.6
36529,1980,8,18,1200Z,1067,BONNIE,34,-40.5,65,990,H1,North Atlantic,1.9
36536,1980,8,18,1800Z,1067,BONNIE,35.9,-40.5,65,990,H1,North Atlantic,2.319483
37781,1980,9,19,0600Z,1071,FRANCES,42.4,-45.8,70,978,H1,North Atlantic,1.5
36669,1980,11,26,1800Z,1076,KARL,37.1,-40.5,75,985,H1,North Atlantic,2.308679
37773,1980,9,19,0000Z,1071,FRANCES,41.2,-46.4,75,974,H1,North Atlantic,1.341641
37768,1980,9,18,1800Z,1071,FRANCES,40,-46.5,80,972,H1,North Atlantic,1.204159
41985,1980,8,24,0000Z,1068,CHARLEY,38,-63.1,65,991,H1,North Atlantic,1.403567
37759,1980,9,18,1200Z,1071,FRANCES,39,-46.2,80,970,H1,North Atlantic,1.044031
37206,1980,11,25,1800Z,1076,KARL,37.7,-44.7,65,988,H1,North Atlantic,0.316228
56035,1980,8,10,1800Z,1066,ALLEN,27.3,-99,70,970,H1,North Atlantic,0.894427
37014,1980,9,17,1200Z,1071,FRANCES,34.7,-46.4,80,970,H1,North Atlantic,1.118034
37015,1980,9,17,1800Z,1071,FRANCES,35.7,-45.9,80,970,H1,North Atlantic,1.004988
37018,1980,9,18,0000Z,1071,FRANCES,36.7,-45.8,80,970,H1,North Atlantic,1.1
38640,1980,9,8,0600Z,1072,GEORGES,42.9,-55.1,70,993,H1,North Atlantic,4.825971
37196,1980,9,8,1200Z,1070,EARL,32,-43.5,65,985,H1,North Atlantic,1.431782
37199,1980,9,8,1800Z,1070,EARL,33.3,-44.1,65,986,H1,North Atlantic,1.414214
37200,1980,9,9,0000Z,1070,EARL,34.7,-44.3,65,988,H1,North Atlantic,1.676305
36656,1980,11,26,0600Z,1076,KARL,37,-44.2,75,985,H1,North Atlantic,1.711724
36012,1980,8,19,0000Z,1067,BONNIE,38.2,-40.2,65,990,H1,North Atlantic,3.721559
35128,1980,10,11,0000Z,1074,IVAN,42,-36.1,75,985,H1,North Atlantic,3.1241
33179,1980,9,12,0000Z,1071,FRANCES,17,-36.1,80,970,H1,North Atlantic,0.824621
33182,1980,9,12,0600Z,1071,FRANCES,17.2,-36.9,80,970,H1,North Atlantic,1.081665
33183,1980,9,12,1200Z,1071,FRANCES,17.8,-37.8,80,970,H1,North Atlantic,0.860233
33189,1980,9,12,1800Z,1071,FRANCES,18.3,-38.5,80,970,H1,North Atlantic,1.140175
33198,1980,9,13,0000Z,1071,FRANCES,18.6,-39.6,80,970,H1,North Atlantic,1.019804
20611,1980,11,12,1800Z,1075,JEANNE,23.8,-89.8,65,995,H1,North Atlantic,0.538516
30522,1980,8,3,1200Z,1066,ALLEN,12.8,-55.6,80,975,H1,North Atlantic,1.90263
20107,1980,11,11,1200Z,1075,JEANNE,24.1,-87,65,992,H1,North Atlantic,0.2
35249,1980,11,27,1800Z,1076,KARL,42.3,-33.1,65,990,H1,North Atlantic,2.915476
58344,1980,10,11,1800Z,1074,IVAN,49.7,-27.5,65,990,H1,North Atlantic,4.103657
58980,1980,9,8,1200Z,1072,GEORGES,45.6,-51.1,68,993,H1,North Atlantic,4.837355
34311,1980,9,8,1200Z,1071,FRANCES,12.9,-28,80,970,H1,North Atlantic,1.004988
35135,1980,11,27,1200Z,1076,KARL,40.4,-34.9,65,990,H1,North Atlantic,2.61725
33131,1980,8,16,0000Z,1067,BONNIE,22,-38.7,75,985,H1,North Atlantic,1.711724
34307,1980,9,8,0000Z,1071,FRANCES,13,-25.6,65,986,H1,North Atlantic,1.2
34310,1980,9,8,0600Z,1071,FRANCES,13,-26.8,70,978,H1,North Atlantic,1.204159
58687,1980,10,11,1200Z,1074,IVAN,46.8,-31.5,65,990,H1,North Atlantic,4.940648
58683,1980,10,11,0600Z,1074,IVAN,44.4,-34.1,70,988,H1,North Atlantic,3.538361
20033,1980,11,12,1200Z,1075,JEANNE,23.8,-89,65,994,H1,North Atlantic,0.8
30062,1980,8,3,0600Z,1066,ALLEN,12.6,-53.6,70,980,H1,North Atlantic,2.009975
58708,1980,9,20,0000Z,1071,FRANCES,45.7,-41,65,988,H1,North Atlantic,2.385372
58700,1980,9,19,1800Z,1071,FRANCES,44.5,-43.2,65,986,H1,North Atlantic,2.505993
20032,1980,11,12,0600Z,1075,JEANNE,23.9,-88.3,70,992,H1,North Atlantic,0.707107
20101,1980,11,11,1800Z,1075,JEANNE,24.1,-87.2,75,986,H1,North Atlantic,0.2
35828,1980,10,6,0600Z,1074,IVAN,29.1,-31.1,75,985,H1,North Atlantic,0.728011
35825,1980,10,6,0000Z,1074,IVAN,30.1,-30.5,65,992,H1,North Atlantic,1.16619
58205,1980,9,10,0600Z,1070,EARL,45.2,-36,65,995,H1,North Atlantic,4.188078
31536,1980,8,3,0000Z,1066,ALLEN,12.4,-51.4,65,985,H1,North Atlantic,2.209072
58194,1980,8,19,1200Z,1067,BONNIE,46.5,-38.4,65,995,H1,North Atlantic,5.1
33991,1980,9,10,1800Z,1071,FRANCES,14.9,-34.6,80,970,H1,North Atlantic,0.583095
39595,1981,9,7,1800Z,1081,EMILY,42.3,-54.1,65,978,H1,North Atlantic,0.806226
42681,1981,9,12,1800Z,1083,GERT,34.1,-65.6,70,997,H1,North Atlantic,2.247221
23978,1981,11,5,1800Z,1087,KATRINA,20.4,-80.1,70,988,H1,North Atlantic,0.781025
31600,1981,9,25,1200Z,1085,IRENE,17.4,-52,80,980,H1,North Atlantic,1.131371
31595,1981,9,25,0600Z,1085,IRENE,16.6,-51.2,70,983,H1,North Atlantic,1.131371
47235,1981,9,10,1800Z,1083,GERT,24.8,-74.4,70,996,H1,North Atlantic,1.581139
39594,1981,9,7,1200Z,1081,EMILY,42,-55,70,976,H1,North Atlantic,0.948683
39593,1981,9,7,0600Z,1081,EMILY,41.9,-55.9,70,974,H1,North Atlantic,0.905539
39622,1981,9,16,1200Z,1084,HARVEY,34.9,-56.8,80,980,H1,North Atlantic,1.17047
26938,1981,9,6,0000Z,1082,FLOYD,22.6,-67.7,80,994,H1,North Atlantic,1.345362
42667,1981,9,4,0000Z,1081,EMILY,34.6,-63.6,65,976,H1,North Atlantic,1.140175
23975,1981,11,5,1200Z,1087,KATRINA,20,-80.5,75,980,H1,North Atlantic,0.565685
39199,1981,9,7,0000Z,1081,EMILY,41.6,-56.8,75,972,H1,North Atlantic,0.948683
27954,1981,9,5,1800Z,1082,FLOYD,21.7,-67.1,70,997,H1,North Atlantic,1.081665
23973,1981,11,5,0600Z,1087,KATRINA,19.6,-80.8,65,988,H1,North Atlantic,0.5
44710,1981,8,21,0000Z,1080,DENNIS,37.1,-70.4,70,995,H1,North Atlantic,2.5
38128,1981,9,17,0600Z,1084,HARVEY,35.9,-53.8,65,992,H1,North Atlantic,1.140175
38131,1981,9,17,1200Z,1084,HARVEY,36.2,-52.7,65,993,H1,North Atlantic,1.431782
24696,1981,11,6,0000Z,1087,KATRINA,20.9,-79.5,65,996,H1,North Atlantic,1.389244
46853,1981,9,11,0000Z,1083,GERT,26.3,-73.9,80,993,H1,North Atlantic,1.664332
29760,1981,9,13,0000Z,1084,HARVEY,20.2,-57.8,70,990,H1,North Atlantic,1.802776
29738,1981,9,13,1200Z,1084,HARVEY,22.2,-60.6,75,983,H1,North Atlantic,1.204159
29735,1981,9,13,0600Z,1084,HARVEY,21.2,-59.3,70,985,H1,North Atlantic,1.640122
40311,1981,9,5,1800Z,1081,EMILY,39.4,-59.9,80,966,H1,North Atlantic,1.029563
40322,1981,9,6,1800Z,1081,EMILY,41.2,-57.4,75,971,H1,North Atlantic,0.72111
40319,1981,9,6,1200Z,1081,EMILY,40.8,-58,80,970,H1,North Atlantic,0.72111
31697,1981,9,25,0000Z,1085,IRENE,15.6,-50.1,65,987,H1,North Atlantic,1.486607
40316,1981,9,6,0600Z,1081,EMILY,40.3,-58.4,80,968,H1,North Atlantic,0.640312
40314,1981,9,6,0000Z,1081,EMILY,39.9,-59,80,967,H1,North Atlantic,0.72111
35156,1981,10,1,0000Z,1085,IRENE,41.3,-36.1,65,989,H1,North Atlantic,2.683282
39698,1981,9,17,0000Z,1084,HARVEY,35.7,-54.8,65,991,H1,North Atlantic,1.019804
46570,1981,8,20,1800Z,1080,DENNIS,36.3,-73,65,995,H1,North Atlantic,2.720294
39691,1981,9,16,1800Z,1084,HARVEY,35.3,-55.7,65,990,H1,North Atlantic,0.984886
41791,1981,9,5,0000Z,1081,EMILY,38.2,-60.9,75,970,H1,North Atlantic,0.412311
41803,1981,9,5,0600Z,1081,EMILY,38.6,-60.8,75,968,H1,North Atlantic,0.4
41808,1981,9,5,1200Z,1081,EMILY,39,-60.8,75,967,H1,North Atlantic,0.984886
37027,1981,9,18,0600Z,1084,HARVEY,37.5,-48.2,65,997,H1,North Atlantic,1.456022
37025,1981,9,18,0000Z,1084,HARVEY,37.1,-49.9,65,996,H1,North Atlantic,1.746425
28954,1981,9,13,1800Z,1084,HARVEY,23.1,-61.4,80,980,H1,North Atlantic,1.16619
37286,1981,9,30,0600Z,1085,IRENE,37.5,-45.1,80,980,H1,North Atlantic,3.041381
41991,1981,9,4,0600Z,1081,EMILY,35.3,-62.7,70,974,H1,North Atlantic,1.204159
30367,1981,9,26,0600Z,1085,IRENE,19.7,-54.3,80,976,H1,North Atlantic,1
30373,1981,9,26,1200Z,1085,IRENE,20.3,-55.1,80,980,H1,North Atlantic,0.921954
36030,1981,9,30,1200Z,1085,IRENE,38.9,-42.4,75,983,H1,North Atlantic,3.101612
36031,1981,9,30,1800Z,1085,IRENE,40,-39.5,70,986,H1,North Atlantic,3.640055
41294,1981,9,4,1800Z,1081,EMILY,37.1,-61.2,70,971,H1,North Atlantic,1.140175
41280,1981,9,4,1200Z,1081,EMILY,36.2,-61.9,70,972,H1,North Atlantic,1.140175
38824,1981,9,17,1800Z,1084,HARVEY,36.5,-51.3,65,995,H1,North Atlantic,1.523155
58124,1982,9,19,1200Z,1093,DEBBY,48.5,-47.1,70,987,H1,North Atlantic,3.9
51786,1982,6,3,1800Z,1089,ALBERTO,24,-83.6,75,985,H1,North Atlantic,0.824621
51790,1982,6,4,0000Z,1089,ALBERTO,24.8,-83.4,65,992,H1,North Atlantic,0.707107
58985,1982,9,19,0600Z,1093,DEBBY,47,-50.5,75,979,H1,North Atlantic,3.716181
58363,1982,9,20,0000Z,1093,DEBBY,50.8,-39,70,987,H1,North Atlantic,5.544367
58356,1982,9,19,1800Z,1093,DEBBY,50,-43.5,70,987,H1,North Atlantic,4.570558
45114,1982,9,15,0000Z,1093,DEBBY,25.6,-71,65,993,H1,North Atlantic,1.30384
45406,1982,9,15,0600Z,1093,DEBBY,26.7,-70.3,65,990,H1,North Atlantic,1.30384
44074,1982,9,15,1200Z,1093,DEBBY,27.8,-69.6,75,980,H1,North Atlantic,1.627882
39701,1983,9,12,1200Z,1097,CHANTAL,34,-56.3,65,994,H1,North Atlantic,0.894427
54781,1983,8,17,0000Z,1095,ALICIA,27.4,-93.3,65,991,H1,North Atlantic,0.5
39707,1983,9,12,1800Z,1097,CHANTAL,34.4,-55.5,65,994,H1,North Atlantic,0.72111
55423,1983,8,28,1800Z,1096,BARRY,25.4,-97.5,70,986,H1,North Atlantic,1.004988
55420,1983,8,28,1200Z,1096,BARRY,25.5,-96.4,65,993,H1,North Atlantic,1.104536
40229,1983,9,12,0000Z,1097,CHANTAL,33.1,-58.9,65,994,H1,North Atlantic,1.392839
40227,1983,9,11,1800Z,1097,CHANTAL,32.8,-60,65,994,H1,North Atlantic,1.140175
39816,1983,9,12,0600Z,1097,CHANTAL,33.6,-57.6,65,994,H1,North Atlantic,1.360147
55799,1983,8,17,1200Z,1095,ALICIA,27.9,-94.2,75,983,H1,North Atlantic,0.360555
55796,1983,8,17,0600Z,1095,ALICIA,27.7,-93.7,70,987,H1,North Atlantic,0.538516
55869,1983,8,18,1200Z,1095,ALICIA,29.7,-95.5,80,965,H1,North Atlantic,0.943398
40338,1984,10,16,1800Z,1109,JOSEPHINE,40.6,-58.2,65,986,H1,North Atlantic,1.746425
40337,1984,10,16,1200Z,1109,JOSEPHINE,39.9,-59.7,65,982,H1,North Atlantic,1.655295
38293,1984,12,20,1200Z,1111,LILI,31.1,-52.4,70,980,H1,North Atlantic,0.608276
38276,1984,11,11,0600Z,1110,KLAUS,31,-52.5,70,975,H1,North Atlantic,1.204159
38272,1984,11,11,0000Z,1110,KLAUS,29.5,-53,75,971,H1,North Atlantic,1.581139
38137,1984,11,11,1200Z,1110,KLAUS,32.2,-52.4,70,977,H1,North Atlantic,1.236932
38141,1984,11,11,1800Z,1110,KLAUS,33.4,-52.7,70,980,H1,North Atlantic,1.389244
38299,1984,12,21,0000Z,1111,LILI,30,-52.2,70,980,H1,North Atlantic,0.509902
