COOPID,YEAR,MONTH,meanTemp
80228,2003,8,78.0
80228,2003,8,80.5
80228,2003,8,80.5
80228,2003,8,78.5
80228,2003,8,82.5
80228,2003,8,81.5
80228,2003,8,82.0
80228,2003,8,81.5
80228,2003,8,79.5
80228,2003,8,79.5
80228,2003,8,79.5
80228,2003,8,80.0
80228,2003,8,80.0
80228,2003,8,81.5
80228,2003,8,82.5
80228,2003,8,82.0
80228,2003,8,83.0
80228,2003,8,81.0
80228,2003,8,82.5
80228,2003,8,83.5
80228,2003,9,82.5
80228,2003,9,81.5
80228,2003,9,81.0
80228,2003,9,82.5
80228,2003,9,82.5
80228,2003,9,74.5
80228,2003,9,81.5
80228,2003,9,81.5
80228,2003,9,78.5
80228,2003,9,79.0
80228,2003,9,79.0
80228,2003,9,78.0
80228,2003,9,80.5
80228,2003,9,79.5
80228,2003,9,81.0
80228,2003,9,79.0
80228,2003,9,79.5
80228,2003,9,78.5
80228,2003,9,79.5
80228,2003,9,81.5
80228,2003,9,81.5
80228,2003,9,81.0
80228,2003,9,81.0
80228,2003,9,78.0
80228,2003,9,82.5
80228,2003,9,80.5
80228,2003,9,79.5
80228,2003,9,79.5
80228,2003,9,79.0
80228,2003,9,74.5
80228,2003,10,74.5
80228,2003,10,75.5
80228,2003,10,72.5
80228,2003,10,77.0
80228,2003,10,78.0
80228,2003,10,78.0
80228,2003,10,78.0
80228,2003,10,77.0
80228,2003,10,78.0
80228,2003,10,78.0
80228,2003,10,78.5
80228,2003,10,78.5
80228,2003,10,79.5
80228,2003,10,80.0
80228,2003,10,78.0
80228,2003,10,73.5
80228,2003,10,72.5
80228,2003,10,75.0
80228,2003,10,73.5
80228,2003,10,73.0
80228,2003,10,74.0
80228,2003,10,71.0
80228,2003,10,72.0
80228,2003,10,71.0
80228,2003,10,71.5
80228,2003,10,75.5
80228,2003,10,76.0
80228,2003,10,76.0
80228,2003,10,73.0
80228,2003,10,68.5
80228,2003,10,73.5
80228,2003,11,75.0
80228,2003,11,74.5
80228,2003,11,77.0
80228,2003,11,77.0
80228,2003,11,77.0
80228,2003,11,80.0
80228,2003,11,74.0
80228,2003,11,76.0
80228,2003,11,79.5
80228,2003,11,75.0
80228,2003,11,75.0
80228,2003,11,73.5
80228,2003,11,72.0
80228,2003,11,66.5
80228,2003,11,63.5
80228,2003,11,67.5
80228,2003,11,71.0
80228,2003,11,74.5
80228,2003,11,75.5
80228,2003,11,64.0
80228,2003,11,63.5
80228,2003,11,65.0
80228,2003,11,67.0
80228,2003,11,68.5
80228,2003,11,70.0
80228,2003,11,71.5
80228,2003,11,71.0
80228,2003,11,70.0
80228,2003,11,62.0
80228,2003,11,49.5
80228,2003,12,56.5
80228,2003,12,58.0
80228,2003,12,61.5
80228,2003,12,63.5
80228,2003,12,65.5
80228,2003,12,63.5
80228,2003,12,45.5
80228,2003,12,51.5
80228,2003,12,56.0
80228,2003,12,64.0
80228,2003,12,64.0
80228,2003,12,52.0
80228,2003,12,57.0
80228,2003,12,62.0
80228,2003,12,58.0
80228,2003,12,56.0
80228,2003,12,65.5
80228,2003,12,49.0
80228,2003,12,48.5
80228,2003,12,48.0
80228,2003,12,45.5
80228,2003,12,49.0
80228,2003,12,58.0
80228,2003,12,63.0
80228,2003,12,61.0
80228,2003,12,56.5
80228,2003,12,60.5
80228,2003,12,60.5
80228,2003,12,63.0
80228,2003,12,64.0
80228,2003,12,66.0
80228,2004,8,82.0
80228,2004,8,80.5
80228,2004,8,79.5
80228,2004,8,79.5
80228,2004,8,80.0
80228,2004,8,80.5
80228,2004,8,82.5
80228,2004,8,81.0
80228,2004,8,78.5
80228,2004,8,82.5
80228,2004,8,83.0
80228,2004,8,84.0
80228,2004,8,80.5
80228,2004,8,77.0
80228,2004,8,79.0
80228,2004,8,81.0
80228,2004,8,82.5
80228,2004,8,83.5
80228,2004,8,83.5
80228,2004,8,83.5
80228,2004,8,83.5
80228,2004,8,82.0
80228,2004,8,82.0
80228,2004,8,81.0
80228,2004,8,80.5
80228,2004,8,80.5
80228,2004,8,83.0
80228,2004,8,83.0
80228,2004,8,83.5
80228,2004,8,83.0
80228,2004,8,83.5
80228,2004,9,83.0
80228,2004,9,83.0
80228,2004,9,83.0
80228,2004,9,82.0
80228,2004,9,78.5
80228,2004,9,76.5
80228,2004,9,81.5
80228,2004,9,80.0
80228,2004,9,79.5
80228,2004,9,82.0
80228,2004,9,82.0
80228,2004,9,81.5
80228,2004,9,83.0
80228,2004,9,81.5
80228,2004,9,81.5
80228,2004,9,82.0
80228,2004,9,84.0
80228,2004,9,81.0
80228,2004,9,81.5
80228,2004,9,80.5
80228,2004,9,77.0
80228,2004,9,77.0
80228,2004,9,77.0
80228,2004,9,79.0
80228,2004,9,79.0
80228,2004,9,77.0
80228,2004,9,78.5
80228,2004,9,79.0
80228,2004,9,80.0
80228,2004,9,81.0
80228,2004,10,80.5
80228,2004,10,79.0
80228,2004,10,79.5
80228,2004,10,79.0
80228,2004,10,80.5
80228,2004,10,78.5
80228,2004,10,74.5
80228,2004,10,76.5
80228,2004,10,76.5
80228,2004,10,75.5
80228,2004,10,77.5
80228,2004,10,72.5
80228,2004,10,75.5
80228,2004,10,76.0
80228,2004,10,73.0
80228,2004,10,66.5
80228,2004,10,69.5
80228,2004,10,71.0
80228,2004,10,74.5
80228,2004,10,78.5
80228,2004,10,77.5
80228,2004,10,75.5
80228,2004,10,72.5
80228,2004,10,72.5
80228,2004,10,74.5
80228,2004,10,73.5
80228,2004,10,73.0
80228,2004,10,72.5
80228,2004,10,75.0
80228,2004,10,73.0
80228,2004,10,74.0
80228,2004,11,75.0
80228,2004,11,74.0
80228,2004,11,75.0
80228,2004,11,78.0
80228,2004,11,76.5
80228,2004,11,66.5
80228,2004,11,67.0
80228,2004,11,65.0
80228,2004,11,64.0
80228,2004,11,65.5
80228,2004,11,69.5
80228,2004,11,70.0
80228,2004,11,71.5
80228,2004,11,74.5
80228,2004,11,68.5
80228,2004,11,68.5
80228,2004,11,66.0
80228,2004,11,66.5
80228,2004,11,66.5
80228,2004,11,67.5
80228,2004,11,69.0
80228,2004,11,71.5
80228,2004,11,72.0
80228,2004,11,74.0
80228,2004,11,75.0
80228,2004,11,62.0
80228,2004,11,61.5
80228,2004,11,66.0
80228,2004,11,64.0
80228,2004,11,66.0
80228,2004,12,63.0
80228,2004,12,70.0
80228,2004,12,64.5
80228,2004,12,59.0
80228,2004,12,60.5
80228,2004,12,66.0
80228,2004,12,72.0
80228,2004,12,70.5
80228,2004,12,73.0
80228,2004,12,75.5
80228,2004,12,71.5
80228,2004,12,56.0
80228,2004,12,57.0
80228,2004,12,59.5
80228,2004,12,46.0
80228,2004,12,48.0
80228,2004,12,58.5
80228,2004,12,59.5
80228,2004,12,57.0
80228,2004,12,54.5
80228,2004,12,46.0
80228,2004,12,56.0
80228,2004,12,67.5
80228,2004,12,67.5
80228,2004,12,58.0
80228,2004,12,57.0
80228,2004,12,51.5
80228,2004,12,58.5
80228,2004,12,61.5
80228,2004,12,64.0
80228,2004,12,66.5
80228,2005,8,82.5
80228,2005,8,82.0
80228,2005,8,84.0
80228,2005,8,82.5
80228,2005,8,82.0
80228,2005,8,82.5
80228,2005,8,81.0
80228,2005,8,80.0
80228,2005,8,81.0
80228,2005,8,83.0
80228,2005,8,85.0
80228,2005,8,85.0
80228,2005,8,85.5
80228,2005,8,85.0
80228,2005,8,83.0
80228,2005,8,86.0
80228,2005,8,84.5
80228,2005,8,84.5
80228,2005,8,84.5
80228,2005,8,85.0
80228,2005,8,84.5
80228,2005,8,82.5
80228,2005,8,82.0
80228,2005,8,83.5
80228,2005,8,82.0
80228,2005,8,81.5
80228,2005,8,80.5
80228,2005,8,85.0
80228,2005,8,85.0
80228,2005,8,83.0
80228,2005,8,82.5
80228,2005,9,80.5
80228,2005,9,83.0
80228,2005,9,82.5
80228,2005,9,81.0
80228,2005,9,80.0
80228,2005,9,81.5
80228,2005,9,81.5
80228,2005,9,79.5
80228,2005,9,81.5
80228,2005,9,84.0
80228,2005,9,78.0
80228,2005,9,78.5
80228,2005,9,79.5
80228,2005,9,79.0
80228,2005,9,79.5
80228,2005,9,82.0
80228,2005,9,80.5
80228,2005,9,81.5
80228,2005,9,82.0
80228,2005,9,80.5
80228,2005,9,81.0
80228,2005,9,79.0
80228,2005,9,80.5
80228,2005,9,80.5
80228,2005,9,80.0
80228,2005,9,78.5
80228,2005,9,79.5
80228,2005,9,79.0
80228,2005,9,80.0
80228,2005,9,79.0
80228,2005,10,80.5
80228,2005,10,81.5
80228,2005,10,82.0
80228,2005,10,80.5
80228,2005,10,78.5
80228,2005,10,81.5
80228,2005,10,79.5
80228,2005,10,80.5
80228,2005,10,80.5
80228,2005,10,79.5
80228,2005,10,81.5
80228,2005,10,81.0
80228,2005,10,81.0
80228,2005,10,78.0
80228,2005,10,76.5
80228,2005,10,75.5
80228,2005,10,71.5
80228,2005,10,72.5
80228,2005,10,74.0
80228,2005,10,78.0
80228,2005,10,79.5
80228,2005,10,77.5
80228,2005,10,79.0
80228,2005,10,76.5
80228,2005,10,59.0
80228,2005,10,57.5
80228,2005,10,57.0
80228,2005,10,63.0
80228,2005,10,66.5
80228,2005,10,67.5
80228,2005,10,65.5
80228,2005,11,66.5
80228,2005,11,70.5
80228,2005,11,68.5
80228,2005,11,71.0
80228,2005,11,74.5
80228,2005,11,72.0
80228,2005,11,73.5
80228,2005,11,74.5
80228,2005,11,74.0
80228,2005,11,70.5
80228,2005,11,70.5
80228,2005,11,69.5
80228,2005,11,71.0
80228,2005,11,73.0
80228,2005,11,71.5
80228,2005,11,73.0
80228,2005,11,73.0
80228,2005,11,67.5
80228,2005,11,69.0
80228,2005,11,71.5
80228,2005,11,76.0
80228,2005,11,66.0
80228,2005,11,62.0
80228,2005,11,55.5
80228,2005,11,64.0
80228,2005,11,67.5
80228,2005,11,67.5
80228,2005,11,71.5
80228,2005,11,74.0
80228,2005,11,63.5
80228,2005,12,56.5
80228,2005,12,54.0
80228,2005,12,56.0
80228,2005,12,59.5
80228,2005,12,67.0
80228,2005,12,69.5
80228,2005,12,67.0
80228,2005,12,67.5
80228,2005,12,69.5
80228,2005,12,69.0
80228,2005,12,61.0
80228,2005,12,55.5
80228,2005,12,52.5
80228,2005,12,55.0
80228,2005,12,60.5
80228,2005,12,67.5
80228,2005,12,65.0
80228,2005,12,67.0
80228,2005,12,65.5
80228,2005,12,54.0
80228,2005,12,52.0
80228,2005,12,49.0
80228,2005,12,51.5
80228,2005,12,54.5
80228,2005,12,60.0
80228,2005,12,54.5
80228,2005,12,55.0
80228,2005,12,52.0
80228,2005,12,55.5
80228,2005,12,59.5
80228,2005,12,60.0
80228,2006,8,83.0
80228,2006,8,84.5
80228,2006,8,84.0
80228,2006,8,82.5
80228,2006,8,81.0
80228,2006,8,82.5
80228,2006,8,82.0
80228,2006,8,81.5
80228,2006,8,80.5
80228,2006,8,82.5
80228,2006,8,83.5
80228,2006,8,83.0
80228,2006,8,82.5
80228,2006,8,83.5
80228,2006,8,82.5
80228,2006,8,82.5
80228,2006,8,82.0
80228,2006,8,80.5
80228,2006,8,81.5
80228,2006,8,78.5
80228,2006,8,81.5
80228,2006,8,81.5
80228,2006,8,83.0
80228,2006,8,81.0
80228,2006,8,79.0
80228,2006,8,80.0
80228,2006,8,80.0
80228,2006,8,79.5
80228,2006,8,83.0
80228,2006,8,83.5
80228,2006,8,77.0
80228,2006,9,78.0
80228,2006,9,80.5
80228,2006,9,82.5
80228,2006,9,80.0
80228,2006,9,79.0
80228,2006,9,79.5
80228,2006,9,80.0
80228,2006,9,81.5
80228,2006,9,82.5
80228,2006,9,82.5
80228,2006,9,81.0
80228,2006,9,80.5
80228,2006,9,80.5
80228,2006,9,79.5
80228,2006,9,79.5
80228,2006,9,81.0
80228,2006,9,81.5
80228,2006,9,81.5
80228,2006,9,81.5
80228,2006,9,80.0
80228,2006,9,76.5
80228,2006,9,78.0
80228,2006,9,79.0
80228,2006,9,79.0
80228,2006,9,80.0
80228,2006,9,80.5
80228,2006,9,80.0
80228,2006,9,74.5
80228,2006,9,72.0
80228,2006,9,74.0
80228,2006,10,76.0
80228,2006,10,76.5
80228,2006,10,78.0
80228,2006,10,78.5
80228,2006,10,76.0
80228,2006,10,77.0
80228,2006,10,75.5
80228,2006,10,77.0
80228,2006,10,74.5
80228,2006,10,69.5
80228,2006,10,71.0
80228,2006,10,72.0
80228,2006,10,77.5
80228,2006,10,77.0
80228,2006,10,71.5
80228,2006,10,71.5
80228,2006,10,73.0
80228,2006,10,76.5
80228,2006,10,79.5
80228,2006,10,78.0
80228,2006,10,78.5
80228,2006,10,80.0
80228,2006,10,80.0
80228,2006,10,63.5
80228,2006,10,56.0
80228,2006,10,60.0
80228,2006,10,68.0
80228,2006,10,75.0
80228,2006,10,64.5
80228,2006,10,66.0
80228,2006,10,70.0
80228,2006,11,72.5
80228,2006,11,77.0
80228,2006,11,69.5
80228,2006,11,72.0
80228,2006,11,71.0
80228,2006,11,70.5
80228,2006,11,72.0
80228,2006,11,71.5
80228,2006,11,63.5
80228,2006,11,61.5
80228,2006,11,67.0
80228,2006,11,69.0
80228,2006,11,66.5
80228,2006,11,61.0
80228,2006,11,64.0
80228,2006,11,74.5
80228,2006,11,61.5
80228,2006,11,59.5
80228,2006,11,54.0
80228,2006,11,57.5
80228,2006,11,49.5
80228,2006,11,49.5
80228,2006,11,52.5
80228,2006,11,55.5
80228,2006,11,61.0
80228,2006,11,67.5
80228,2006,11,67.5
80228,2006,11,71.5
80228,2006,11,73.0
80228,2006,11,74.0
80228,2006,12,75.0
80228,2006,12,75.0
80228,2006,12,72.5
80228,2006,12,71.5
80228,2006,12,62.5
80228,2006,12,64.5
80228,2006,12,67.5
80228,2006,12,64.0
80228,2006,12,54.0
80228,2006,12,60.5
80228,2006,12,66.5
80228,2006,12,67.0
80228,2006,12,68.0
80228,2006,12,71.0
80228,2006,12,71.0
80228,2006,12,70.0
80228,2006,12,68.0
80228,2006,12,72.0
80228,2006,12,71.0
80228,2006,12,69.5
80228,2006,12,70.5
80228,2006,12,69.0
80228,2006,12,74.0
80228,2006,12,74.0
80228,2006,12,76.0
80228,2006,12,69.5
80228,2006,12,53.0
80228,2006,12,52.5
80228,2006,12,62.0
80228,2006,12,66.5
80228,2006,12,74.0
80228,2007,8,80.0
80228,2007,8,80.0
80228,2007,8,77.0
80228,2007,8,79.0
80228,2007,8,83.0
80228,2007,8,83.0
80228,2007,8,83.5
80228,2007,8,85.5
80228,2007,8,83.5
80228,2007,8,85.0
80228,2007,8,86.0
80228,2007,8,83.5
80228,2007,8,83.5
80228,2007,8,83.5
80228,2007,8,82.0
80228,2007,8,82.5
80228,2007,8,82.0
80228,2007,8,80.5
80228,2007,8,82.0
80228,2007,8,84.0
80228,2007,8,84.5
80228,2007,8,83.5
80228,2007,8,83.0
80228,2007,8,82.0
80228,2007,8,82.0
80228,2007,8,82.0
80228,2007,8,81.5
80228,2007,8,82.5
80228,2007,8,83.0
80228,2007,8,83.0
80228,2007,8,82.5
80228,2007,9,81.5
80228,2007,9,82.0
80228,2007,9,81.0
80228,2007,9,81.0
80228,2007,9,81.5
80228,2007,9,81.0
80228,2007,9,80.5
80228,2007,9,81.0
80228,2007,9,81.5
80228,2007,9,81.0
80228,2007,9,80.0
80228,2007,9,82.5
80228,2007,9,81.5
80228,2007,9,82.0
80228,2007,9,82.0
80228,2007,9,82.5
80228,2007,9,82.0
80228,2007,9,81.0
80228,2007,9,80.0
80228,2007,9,79.5
80228,2007,9,76.5
80228,2007,9,81.0
80228,2007,9,79.5
80228,2007,9,80.0
80228,2007,9,79.0
80228,2007,9,79.0
80228,2007,9,78.0
80228,2007,9,78.5
80228,2007,9,79.5
80228,2007,9,78.5
80228,2007,10,77.0
80228,2007,10,76.5
80228,2007,10,80.5
80228,2007,10,82.5
80228,2007,10,82.5
80228,2007,10,83.0
80228,2007,10,81.5
80228,2007,10,81.0
80228,2007,10,79.0
80228,2007,10,79.5
80228,2007,10,79.5
80228,2007,10,78.5
80228,2007,10,77.5
80228,2007,10,76.0
80228,2007,10,75.5
80228,2007,10,76.5
80228,2007,10,78.0
80228,2007,10,80.5
80228,2007,10,81.0
80228,2007,10,81.0
80228,2007,10,75.5
80228,2007,10,80.5
80228,2007,10,80.0
80228,2007,10,80.5
80228,2007,10,74.5
80228,2007,10,69.5
80228,2007,10,75.5
80228,2007,10,77.5
80228,2007,10,74.0
80228,2007,10,76.5
80228,2007,10,75.5
80228,2007,11,77.0
80228,2007,11,76.0
80228,2007,11,70.5
80228,2007,11,61.5
80228,2007,11,61.0
80228,2007,11,62.5
80228,2007,11,64.0
80228,2007,11,58.5
80228,2007,11,61.5
80228,2007,11,59.5
80228,2007,11,62.0
80228,2007,11,66.5
80228,2007,11,68.5
80228,2007,11,67.0
80228,2007,11,67.5
80228,2007,11,60.5
80228,2007,11,53.0
80228,2007,11,62.0
80228,2007,11,66.5
80228,2007,11,66.5
80228,2007,11,67.5
80228,2007,11,71.5
80228,2007,11,73.5
80228,2007,11,63.5
80228,2007,11,69.0
80228,2007,11,74.0
80228,2007,11,73.5
80228,2007,11,75.5
80228,2007,11,75.0
80228,2007,11,74.5
80228,2007,12,70.5
80228,2007,12,72.0
80228,2007,12,71.5
80228,2007,12,67.0
80228,2007,12,55.5
80228,2007,12,59.5
80228,2007,12,64.5
80228,2007,12,72.0
80228,2007,12,72.0
80228,2007,12,72.0
80228,2007,12,72.0
80228,2007,12,71.0
80228,2007,12,70.5
80228,2007,12,71.0
80228,2007,12,73.5
80228,2007,12,76.0
80228,2007,12,56.0
80228,2007,12,48.5
80228,2007,12,55.0
80228,2007,12,62.0
80228,2007,12,67.5
80228,2007,12,61.5
80228,2007,12,60.5
80228,2007,12,66.5
80228,2007,12,66.5
80228,2007,12,66.0
80228,2007,12,62.0
80228,2007,12,69.5
80228,2007,12,72.5
80228,2007,12,69.0
80228,2007,12,75.0
80228,2008,8,80.0
80228,2008,8,80.0
80228,2008,8,80.5
80228,2008,8,81.0
80228,2008,8,81.0
80228,2008,8,81.5
80228,2008,8,82.0
80228,2008,8,84.0
80228,2008,8,81.0
80228,2008,8,78.5
80228,2008,8,80.5
80228,2008,8,82.0
80228,2008,8,81.0
80228,2008,8,81.5
80228,2008,8,81.5
80228,2008,8,78.5
80228,2008,8,79.5
80228,2008,8,81.5
80228,2008,8,78.0
80228,2008,8,74.5
80228,2008,8,81.0
80228,2008,8,82.0
80228,2008,8,79.0
80228,2008,8,81.0
80228,2008,8,81.5
80228,2008,8,81.5
80228,2008,8,83.5
80228,2008,8,83.0
80228,2008,8,81.5
80228,2008,8,82.0
80228,2008,8,81.5
80228,2008,9,81.0
80228,2008,9,83.0
80228,2008,9,82.5
80228,2008,9,83.0
80228,2008,9,82.0
80228,2008,9,76.0
80228,2008,9,80.0
80228,2008,9,81.5
80228,2008,9,81.5
80228,2008,9,83.5
80228,2008,9,83.5
80228,2008,9,84.0
80228,2008,9,82.5
80228,2008,9,83.0
80228,2008,9,82.0
80228,2008,9,82.0
80228,2008,9,81.5
80228,2008,9,81.5
80228,2008,9,81.0
80228,2008,9,78.5
80228,2008,9,80.0
80228,2008,9,82.0
80228,2008,9,81.5
80228,2008,9,79.0
80228,2008,9,75.5
80228,2008,9,72.0
80228,2008,9,74.5
80228,2008,9,74.5
80228,2008,9,76.5
80228,2008,9,78.0
80228,2008,10,71.0
80228,2008,10,76.0
80228,2008,10,72.5
80228,2008,10,76.5
80228,2008,10,77.0
80228,2008,10,78.0
80228,2008,10,79.5
80228,2008,10,79.5
80228,2008,10,79.5
80228,2008,10,80.0
80228,2008,10,80.0
80228,2008,10,80.0
80228,2008,10,80.5
80228,2008,10,79.0
80228,2008,10,75.5
80228,2008,10,75.0
80228,2008,10,74.0
80228,2008,10,75.0
80228,2008,10,72.5
80228,2008,10,70.0
80228,2008,10,69.5
80228,2008,10,71.5
80228,2008,10,73.5
80228,2008,10,75.5
80228,2008,10,75.0
80228,2008,10,70.5
80228,2008,10,65.5
80228,2008,10,61.0
80228,2008,10,51.0
80228,2008,10,53.5
80228,2008,10,57.5
80228,2008,11,67.0
80228,2008,11,67.5
80228,2008,11,68.5
80228,2008,11,71.0
80228,2008,11,62.5
80228,2008,11,58.5
80228,2008,11,65.0
80228,2008,11,69.0
80228,2008,11,64.5
80228,2008,11,60.5
80228,2008,11,62.0
80228,2008,11,67.5
80228,2008,11,76.5
80228,2008,11,77.5
80228,2008,11,77.5
80228,2008,11,65.0
80228,2008,11,50.0
80228,2008,11,52.5
80228,2008,11,54.0
80228,2008,11,50.5
80228,2008,11,56.0
80228,2008,11,58.5
80228,2008,11,58.0
80228,2008,11,60.0
80228,2008,11,61.5
80228,2008,11,58.0
80228,2008,11,53.0
80228,2008,11,54.0
80228,2008,11,60.5
80228,2008,11,67.0
80228,2008,12,68.0
80228,2008,12,61.5
80228,2008,12,47.0
80228,2008,12,55.0
80228,2008,12,60.0
80228,2008,12,60.5
80228,2008,12,63.0
80228,2008,12,53.0
80228,2008,12,62.5
80228,2008,12,69.0
80228,2008,12,75.0
80228,2008,12,65.0
80228,2008,12,52.0
80228,2008,12,57.0
80228,2008,12,68.0
80228,2008,12,67.5
80228,2008,12,68.5
80228,2008,12,67.5
80228,2008,12,66.5
80228,2008,12,65.5
80228,2008,12,64.0
80228,2008,12,63.5
80228,2008,12,57.0
80228,2008,12,64.0
80228,2008,12,70.0
80228,2008,12,72.5
80228,2008,12,70.0
80228,2008,12,69.0
80228,2008,12,66.5
80228,2008,12,66.0
80228,2008,12,60.0
80211,1950,8,84.5
80211,1950,8,86.5
80211,1950,8,85.0
80211,1950,8,81.0
80211,1950,8,80.5
80211,1950,8,79.0
80211,1950,8,79.5
80211,1950,8,79.5
80211,1950,8,77.5
80211,1950,8,79.0
80211,1950,8,80.0
80211,1950,8,80.5
80211,1950,8,83.5
80211,1950,8,83.5
80211,1950,8,81.5
80211,1950,8,80.5
80211,1950,8,81.0
80211,1950,8,81.5
80211,1950,8,82.0
80211,1950,8,82.0
80211,1950,8,81.0
80211,1950,8,82.0
80211,1950,8,83.0
80211,1950,8,83.0
80211,1950,8,82.0
80211,1950,8,81.5
80211,1950,8,82.0
80211,1950,8,81.5
80211,1950,8,82.0
80211,1950,8,78.5
80211,1950,8,77.5
80211,1950,9,80.5
80211,1950,9,82.5
80211,1950,9,78.5
80211,1950,9,79.5
80211,1950,9,78.0
80211,1950,9,68.5
80211,1950,9,68.5
80211,1950,9,73.0
80211,1950,9,74.5
80211,1950,9,77.5
80211,1950,9,79.0
80211,1950,9,78.5
80211,1950,9,83.0
80211,1950,9,82.0
80211,1950,9,82.0
80211,1950,9,80.5
80211,1950,9,81.0
80211,1950,9,79.5
80211,1950,9,77.5
80211,1950,9,78.5
80211,1950,9,78.0
80211,1950,9,78.5
80211,1950,9,79.5
80211,1950,9,75.5
80211,1950,9,74.5
80211,1950,9,74.5
80211,1950,9,73.5
80211,1950,9,74.0
80211,1950,9,74.5
80211,1950,9,74.5
80211,1950,10,76.0
80211,1950,10,75.5
80211,1950,10,74.0
80211,1950,10,75.5
80211,1950,10,71.5
80211,1950,10,70.5
80211,1950,10,70.5
80211,1950,10,76.0
80211,1950,10,71.0
80211,1950,10,66.0
80211,1950,10,69.5
80211,1950,10,73.0
80211,1950,10,68.0
80211,1950,10,67.0
80211,1950,10,70.0
80211,1950,10,71.0
80211,1950,10,70.0
80211,1950,10,72.0
80211,1950,10,73.0
80211,1950,10,72.0
80211,1950,10,74.0
80211,1950,10,74.5
80211,1950,10,76.0
80211,1950,10,75.0
80211,1950,10,71.0
80211,1950,10,71.0
80211,1950,10,71.0
80211,1950,10,70.5
80211,1950,10,72.0
80211,1950,10,72.5
80211,1950,10,72.5
80211,1950,11,74.0
80211,1950,11,72.0
80211,1950,11,72.5
80211,1950,11,59.5
80211,1950,11,50.5
80211,1950,11,54.0
80211,1950,11,57.5
80211,1950,11,62.0
80211,1950,11,65.5
80211,1950,11,63.0
80211,1950,11,58.0
80211,1950,11,56.5
80211,1950,11,58.5
80211,1950,11,59.5
80211,1950,11,63.5
80211,1950,11,66.5
80211,1950,11,62.5
80211,1950,11,56.0
80211,1950,11,68.5
80211,1950,11,68.5
80211,1950,11,52.5
80211,1950,11,52.5
80211,1950,11,58.0
80211,1950,11,46.0
80211,1950,11,31.0
80211,1950,11,46.5
80211,1950,11,49.5
80211,1950,11,48.5
80211,1950,11,44.5
80211,1950,11,55.0
80211,1950,12,64.5
80211,1950,12,61.5
80211,1950,12,60.0
80211,1950,12,52.0
80211,1950,12,51.0
80211,1950,12,55.0
80211,1950,12,50.0
80211,1950,12,46.0
80211,1950,12,54.5
80211,1950,12,45.0
80211,1950,12,38.5
80211,1950,12,51.5
80211,1950,12,48.0
80211,1950,12,51.5
80211,1950,12,57.5
80211,1950,12,52.5
80211,1950,12,53.0
80211,1950,12,43.5
80211,1950,12,40.0
80211,1950,12,49.5
80211,1950,12,50.5
80211,1950,12,51.0
80211,1950,12,52.5
80211,1950,12,55.0
80211,1950,12,54.0
80211,1950,12,58.5
80211,1950,12,60.5
80211,1950,12,54.0
80211,1950,12,60.0
80211,1950,12,51.5
80211,1950,12,48.5
80211,1951,8,84.0
80211,1951,8,85.5
80211,1951,8,85.5
80211,1951,8,85.5
80211,1951,8,84.5
80211,1951,8,84.5
80211,1951,8,85.5
80211,1951,8,86.0
80211,1951,8,83.5
80211,1951,8,82.0
80211,1951,8,82.5
80211,1951,8,85.0
80211,1951,8,83.0
80211,1951,8,82.5
80211,1951,8,82.5
80211,1951,8,81.5
80211,1951,8,83.5
80211,1951,8,82.5
80211,1951,8,82.5
80211,1951,8,83.5
80211,1951,8,85.5
80211,1951,8,84.5
80211,1951,8,84.0
80211,1951,8,83.0
80211,1951,8,81.0
80211,1951,8,79.0
80211,1951,8,78.5
80211,1951,8,81.5
80211,1951,8,84.5
80211,1951,8,85.0
80211,1951,8,83.5
80211,1951,9,85.5
80211,1951,9,81.5
80211,1951,9,83.0
80211,1951,9,85.0
80211,1951,9,84.5
80211,1951,9,84.0
80211,1951,9,83.0
80211,1951,9,81.0
80211,1951,9,74.5
80211,1951,9,84.0
80211,1951,9,81.0
80211,1951,9,81.5
80211,1951,9,81.5
80211,1951,9,79.5
80211,1951,9,79.0
80211,1951,9,77.0
80211,1951,9,73.0
80211,1951,9,70.0
80211,1951,9,74.0
80211,1951,9,74.5
80211,1951,9,78.5
80211,1951,9,81.5
80211,1951,9,81.0
80211,1951,9,80.5
80211,1951,9,81.0
80211,1951,9,80.5
80211,1951,9,80.5
80211,1951,9,79.0
80211,1951,9,77.5
80211,1951,9,74.5
80211,1951,10,77.5
80211,1951,10,78.0
80211,1951,10,78.5
80211,1951,10,77.0
80211,1951,10,78.5
80211,1951,10,80.0
80211,1951,10,81.5
80211,1951,10,70.5
80211,1951,10,63.5
80211,1951,10,64.0
80211,1951,10,64.5
80211,1951,10,62.5
80211,1951,10,68.0
80211,1951,10,71.5
80211,1951,10,69.0
80211,1951,10,71.5
80211,1951,10,71.0
80211,1951,10,70.0
80211,1951,10,72.0
80211,1951,10,71.0
80211,1951,10,73.5
80211,1951,10,74.0
80211,1951,10,72.5
80211,1951,10,75.0
80211,1951,10,72.5
80211,1951,10,75.5
80211,1951,10,73.0
80211,1951,10,77.0
80211,1951,10,70.5
80211,1951,10,73.5
80211,1951,10,78.0
80211,1951,11,75.5
80211,1951,11,62.0
80211,1951,11,47.0
80211,1951,11,51.5
80211,1951,11,57.5
80211,1951,11,64.5
80211,1951,11,48.5
80211,1951,11,46.5
80211,1951,11,50.0
80211,1951,11,57.0
80211,1951,11,59.0
80211,1951,11,61.0
